25 1719418218 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418219 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418220 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418221 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418222 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418228 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418229 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418230 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418231 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418232 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418278 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418279 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418280 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418281 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418282 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418283 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418284 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418285 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418286 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418287 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418348 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418349 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418350 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418351 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418352 0,200000 -1,000000 -101,000000 0,000000 0,000000
25 1719418388 0,400000 -1,000000 -101,000000 0,000000 0,000000
25 1719418389 0,400000 -1,000000 -101,000000 0,000000 0,000000
25 1719418390 0,400000 -1,000000 -101,000000 0,000000 0,000000
25 1719418391 0,400000 -1,000000 -101,000000 0,000000 0,000000
25 1719418392 0,400000 -1,000000 -101,000000 0,000000 0,000000
25 1719418398 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418399 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418400 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418401 1,000000 -1,000000 -101,000000 0,000000 0,000000
25 1719418402 1,000000 -1,000000 -101,000000 0,000000 0,000000
