145 1719312031 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312030 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312029 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312028 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312027 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312011 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312010 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312009 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312008 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719312007 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719311996 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719311995 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719311994 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719311993 0,200000 -1,000000 0,200000 0,200000 0,000000
145 1719311992 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312031 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312030 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312029 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312028 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312027 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312011 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312010 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312009 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312008 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719312007 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719311996 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719311995 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719311994 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719311993 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719311992 0,200000 -1,000000 0,200000 0,200000 0,000000
142 1719311992 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719311993 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719311994 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719311995 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719311996 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312007 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312008 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312009 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312010 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312011 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312027 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312028 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312029 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312030 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312031 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719311992 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719311993 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719311994 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719311995 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719311996 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312007 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312008 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312009 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312010 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312011 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312027 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312028 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312029 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312030 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312031 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312047 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312048 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312049 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312050 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312047 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312048 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312049 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312050 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312051 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312051 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312092 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312093 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312094 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312095 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312096 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312092 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312093 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312094 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312095 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312096 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312107 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312108 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312109 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312110 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312107 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312108 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312109 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312110 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312111 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312132 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312133 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312134 0,200000 -1,000000 -101,000000 0,000000 0,000000
142 1719312135 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312111 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312132 0,200000 -1,000000 -101,000000 0,000000 0,000000
145 1719312133 0,200000 -1,000000 -101,000000 0,000000 0,000000
