30 1719311442 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311443 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311444 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311445 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311446 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311507 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311508 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311509 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311510 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311511 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311507 0,600000 -1,000000 -101,000000 0,000000 0,000000
136 1719311508 0,600000 -1,000000 -101,000000 0,000000 0,000000
136 1719311509 0,600000 -1,000000 -101,000000 0,000000 0,000000
136 1719311510 0,600000 -1,000000 -101,000000 0,000000 0,000000
136 1719311511 0,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311542 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311543 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311544 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311545 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311546 1,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311577 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311578 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311579 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311580 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311581 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311577 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311578 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311579 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311580 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311581 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311607 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311608 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311609 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311610 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311611 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311607 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311608 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311609 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311610 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311611 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311622 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311623 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311624 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311625 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311626 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311642 1,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311643 1,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311644 1,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311622 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311623 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311624 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311625 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311626 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311642 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311643 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311644 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311645 1,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311646 1,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311645 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311646 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311677 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311678 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311679 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311680 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311681 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311677 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311678 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311679 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311680 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311681 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311702 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311703 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311704 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311705 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311706 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311707 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311708 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311709 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311710 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311711 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311702 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311703 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311704 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311705 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311706 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311707 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311708 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311709 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311710 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311711 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311722 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311723 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311724 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311722 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311723 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311724 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311725 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311726 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311742 1,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311743 1,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311744 1,600000 -1,000000 -101,000000 0,000000 0,000000
136 1719311725 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311726 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311742 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311743 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311744 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311745 1,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311746 1,600000 -1,000000 -101,000000 0,000000 0,000000
136 1719311745 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311746 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311777 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311778 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311779 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311780 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311781 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311782 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311783 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311784 0,200000 -1,000000 -101,000000 0,000000 0,000000
136 1719311777 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311778 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311779 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311780 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311781 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311782 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311783 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311784 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311785 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311786 0,200000 -1,000000 -101,000000 0,000000 0,000000
30 1719311802 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311803 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311804 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311785 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311786 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311802 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311803 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311804 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311805 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311806 0,400000 -1,000000 -101,000000 0,000000 0,000000
30 1719311807 0,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311808 0,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311809 0,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311810 0,600000 -1,000000 -101,000000 0,000000 0,000000
30 1719311811 0,600000 -1,000000 -101,000000 0,000000 0,000000
136 1719311805 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311806 0,400000 -1,000000 -101,000000 0,000000 0,000000
136 1719311807 0,800000 -1,000000 -101,000000 0,000000 0,000000
136 1719311808 0,800000 -1,000000 -101,000000 0,000000 0,000000
