40 1718982627 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982628 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982629 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982630 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982631 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982692 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982693 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982694 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982695 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982696 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982777 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982778 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982779 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982780 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982781 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982827 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982828 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982829 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982830 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982831 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982832 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982833 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982834 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982835 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982836 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982927 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982928 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982929 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982930 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982931 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982977 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982978 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982979 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982980 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982981 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982987 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982988 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982989 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982990 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718982991 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983027 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983028 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983029 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983030 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983031 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983077 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983078 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983079 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983080 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983081 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983181 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983180 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983179 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983178 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983177 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983171 0,400000 -1,000000 0,400000 0,400000 0,000000
40 1718983170 0,400000 -1,000000 0,400000 0,400000 0,000000
40 1718983169 0,400000 -1,000000 0,400000 0,400000 0,000000
40 1718983168 0,400000 -1,000000 0,400000 0,400000 0,000000
40 1718983167 0,400000 -1,000000 0,400000 0,400000 0,000000
40 1718983141 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983140 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983139 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983138 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983137 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983131 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983130 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983129 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983128 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983127 0,200000 -1,000000 0,200000 0,200000 0,000000
40 1718983127 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983128 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983129 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983130 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983131 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983137 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983138 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983139 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983140 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983141 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983167 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983168 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983169 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983170 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983171 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983177 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983178 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983179 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983180 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983181 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983227 1,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983228 1,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983229 1,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983230 1,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983231 1,400000 -1,000000 -101,000000 0,000000 0,000000
40 1718983237 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983238 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983239 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983240 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1718983241 0,200000 -1,000000 -101,000000 0,000000 0,000000
