11 1719593450 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593451 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593452 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593453 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593454 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593455 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593456 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593457 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593458 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593459 1,000000 -1,000000 -101,000000 0,000000 0,000000
11 1719593460 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593461 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593462 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593463 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593464 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593465 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593466 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593467 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593468 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593469 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593470 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593471 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593472 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593473 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593474 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593475 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593476 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593477 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593478 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593479 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593480 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593481 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593482 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593483 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593484 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593485 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593486 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593487 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593488 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593489 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593490 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593491 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593492 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593493 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593494 0,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593495 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593496 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593497 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593498 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593499 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593500 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593501 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593502 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593503 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593504 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593510 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593511 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593512 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593513 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593514 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593515 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593516 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593517 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593518 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593519 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593525 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593526 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593527 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593528 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593529 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593530 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593531 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593532 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593533 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593534 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593535 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593536 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593537 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593538 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593539 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593540 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593541 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593542 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593543 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593544 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593550 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593551 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593552 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593553 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593554 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593595 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593596 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593597 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593598 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593599 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593600 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593601 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593602 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593603 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593604 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593610 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593611 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593612 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593613 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593614 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593615 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593616 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593617 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593618 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593619 0,600000 -1,000000 -101,000000 0,000000 0,000000
11 1719593630 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593631 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593632 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593633 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593634 1,800000 -1,000000 -101,000000 0,000000 0,000000
11 1719593635 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593636 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593637 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593638 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593639 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593640 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593641 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593642 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593643 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593644 0,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593645 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593646 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593647 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593648 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593649 1,200000 -1,000000 -101,000000 0,000000 0,000000
11 1719593650 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593651 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593652 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593653 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593654 0,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593655 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593656 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593657 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593658 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593659 1,400000 -1,000000 -101,000000 0,000000 0,000000
11 1719593660 1,400000 -1,000000 -101,000000 0,000000 0,000000
