40 1719593455 1,000000 -1,000000 -101,000000 0,000000 0,000000
40 1719593456 1,000000 -1,000000 -101,000000 0,000000 0,000000
40 1719593457 1,000000 -1,000000 -101,000000 0,000000 0,000000
40 1719593458 1,000000 -1,000000 -101,000000 0,000000 0,000000
40 1719593459 1,000000 -1,000000 -101,000000 0,000000 0,000000
40 1719593460 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593461 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593462 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593463 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593464 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593515 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593516 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593517 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593518 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593519 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593525 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593526 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593527 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593528 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593529 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593595 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593596 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593597 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593598 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593599 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593635 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593636 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593637 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593638 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593639 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593645 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593646 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593647 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593648 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593649 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593665 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593666 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593667 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593668 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593669 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593690 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593691 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593692 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593693 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593694 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593695 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593696 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593697 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593698 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593699 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593705 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593706 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593707 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593708 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593709 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593740 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593741 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593742 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593743 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593744 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593775 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593776 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593777 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593778 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593779 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593810 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593811 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593812 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593813 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593814 0,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593815 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593816 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593817 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593818 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593819 1,200000 -1,000000 -101,000000 0,000000 0,000000
40 1719593825 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593826 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593827 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593828 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593829 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593840 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593841 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593842 0,400000 -1,000000 -101,000000 0,000000 0,000000
40 1719593843 0,400000 -1,000000 -101,000000 0,000000 0,000000
