42 1719593451 0,000000 0,000000 -101,000000 0,000000 0,000000
42 1719593452 0,000000 0,000000 -101,000000 0,000000 0,000000
42 1719593453 0,000000 0,000000 -101,000000 0,000000 0,000000
42 1719593454 0,000000 0,000000 -101,000000 0,000000 0,000000
42 1719593455 1,000000 1,000000 1,000000 1,000000 -20,200000
42 1719593456 1,000000 1,000000 2,000000 2,000000 -20,200000
42 1719593457 1,000000 1,000000 3,000000 3,000000 -20,200000
42 1719593458 1,000000 1,000000 4,000000 4,000000 -20,200000
42 1719593459 1,000000 1,000000 5,000000 5,000000 -20,200000
42 1719593460 0,166667 1,200000 5,200000 5,200000 -20,200000
42 1719593461 0,166667 1,200000 5,400000 5,400000 -20,200000
42 1719593462 0,166667 1,200000 5,600000 5,600000 -20,200000
42 1719593463 0,166667 1,200000 5,800000 5,800000 -20,200000
42 1719593464 0,166667 1,200000 6,000000 6,000000 -20,200000
42 1719593465 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593466 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593467 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593468 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593469 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593470 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593471 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593472 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593473 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593474 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593475 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593476 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593477 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593478 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593479 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593480 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593481 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593482 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593483 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593484 0,000000 1,200000 6,000000 6,000000 -20,200000
42 1719593485 0,000000 1,200000 6,000000 6,000000 -20,200000
